type,text,proper_or_common,salience,num_mentions,mentions
EVENT,competitions,COMMON,0.00011008462,1,competitions
OTHER,role,COMMON,0.000109910565,1,role
OTHER,mass media,COMMON,0.00010854417,1,mass media
OTHER,values,COMMON,0.000108085434,1,values
OTHER,kind,COMMON,0.00010783887,1,kind
OTHER,kind,COMMON,0.00010783887,1,kind
OTHER,conception,COMMON,0.000107789885,1,conception
OTHER,research,COMMON,0.00010771443,1,research
OTHER,life,COMMON,0.00010752579,1,life
OTHER,number,COMMON,0.00010748064,1,number
OTHER,importance,COMMON,0.000107360596,1,importance
OTHER,importance,COMMON,0.00010734717,1,importance
OTHER,engagement,COMMON,0.000106722386,1,engagement
OTHER,self understanding,COMMON,0.000106711195,1,self understanding
OTHER,Self understanding,COMMON,0.000106678206,1,Self understanding
OTHER,life,COMMON,0.000106635474,1,life
OTHER,leadership,COMMON,0.00010656509,1,leadership
PERSON,elitist,COMMON,0.00010655537,1,elitist
OTHER,kind,COMMON,0.00010654168,1,kind
OTHER,truth,COMMON,0.00010653799,1,truth
OTHER,levels,COMMON,0.00010652488,1,levels
OTHER,level,COMMON,0.00010652488,1,level
OTHER,importance,COMMON,0.0001065056,1,importance
OTHER,deal,COMMON,0.00010650391,1,deal
OTHER,turn,COMMON,0.0001064707,1,turn
OTHER,prediction argument,COMMON,0.000106469524,1,prediction argument
OTHER,peg board,COMMON,0.000106422434,1,peg board
OTHER,best,COMMON,0.00010640607,1,best
PERSON,faculty,COMMON,0.00010637892,1,faculty
OTHER,job lots,COMMON,0.00010630188,1,job lots
OTHER,importance,COMMON,0.00010629546,1,importance
PERSON,faculty,COMMON,0.00010626353,1,faculty
OTHER,existence,COMMON,0.00010623186,1,existence
OTHER,comfort,COMMON,0.00010621831,1,comfort
OTHER,terms,COMMON,0.0001061919,1,terms
OTHER,college reports,COMMON,0.000106191605,1,college reports
OTHER,language,COMMON,0.000106139814,1,language
OTHER,prediction,COMMON,0.000106078325,1,prediction
OTHER,responsibility,COMMON,0.000105284,1,responsibility
OTHER,prediction argument,COMMON,0.00010515548,1,prediction argument
OTHER,choice,COMMON,0.000104743915,1,choice
PERSON,academics,COMMON,0.0001046894,1,academics
OTHER,concept,COMMON,0.00010437712,1,concept
PERSON,staff,COMMON,0.000103719314,1,staff
OTHER,learning,COMMON,0.00010317869,1,learning
OTHER,learning,COMMON,0.000103064645,1,learning
OTHER,learning,COMMON,0.000103016355,1,learning
OTHER,learning,COMMON,0.0001030096,1,learning
OTHER,service learning,COMMON,0.00010299955,1,service learning
OTHER,student learning,COMMON,0.00010299955,1,student learning
OTHER,case,COMMON,0.00010254402,1,case
OTHER,case,COMMON,0.00010250244,1,case
OTHER,medicine,COMMON,0.00010249734,1,medicine
OTHER,case,COMMON,0.00010249226,1,case
OTHER,purposes,COMMON,0.00010249226,1,purposes
OTHER,case,COMMON,0.000102442566,1,case
OTHER,medicine,COMMON,0.000102442566,1,medicine
OTHER,medicine,COMMON,0.000102442566,1,medicine
OTHER,health care,COMMON,0.00010231765,1,health care
OTHER,race relations,COMMON,0.00010230349,1,race relations
OTHER,basis,COMMON,0.00010229647,1,basis
OTHER,equity,COMMON,0.00010222837,1,equity
OTHER,one,COMMON,0.00010215128,1,one
LOCATION,classroom,COMMON,0.00010213888,1,classroom
OTHER,preoccupation,COMMON,0.000102090504,1,preoccupation
LOCATION,classroom,COMMON,0.00010158175,1,classroom
OTHER,basis,COMMON,0.0001015711,1,basis
PERSON,citizens,COMMON,0.00010145299,1,citizens
OTHER,money,COMMON,0.00010145001,1,money
OTHER,community relations,COMMON,0.00010139364,1,community relations
OTHER,ways,COMMON,0.00010138449,1,ways
OTHER,citizenship,COMMON,0.00010137855,1,citizenship
EVENT,patent lecture,COMMON,0.00010134856,1,patent lecture
OTHER,resources,COMMON,0.00010133131,1,resources
OTHER,things,COMMON,0.000101295416,1,things
OTHER,preoccupation,COMMON,0.00010119869,1,preoccupation
OTHER,equity,COMMON,0.00010117539,1,equity
OTHER,another,COMMON,0.00010117539,1,another
OTHER,need,COMMON,0.00010101012,1,need
OTHER,answer,COMMON,9.851908e-05,1,answer
OTHER,diversity,COMMON,9.835711e-05,1,diversity
OTHER,importance,COMMON,9.8324366e-05,1,importance
OTHER,self understanding,COMMON,9.8324366e-05,1,self understanding
OTHER,diversity,COMMON,9.830833e-05,1,diversity
PERSON,divers,COMMON,9.830303e-05,1,divers
OTHER,diversity,COMMON,9.827688e-05,1,diversity
OTHER,numbers,COMMON,9.824624e-05,1,numbers
OTHER,hand,COMMON,9.820657e-05,1,hand
OTHER,number,COMMON,9.815408e-05,1,number
OTHER,politics,COMMON,9.7927754e-05,1,politics
LOCATION,state,COMMON,9.787493e-05,1,state
OTHER,issues,COMMON,9.7830976e-05,1,issues
OTHER,list,COMMON,9.773411e-05,1,list
OTHER,opportunity,COMMON,9.7378324e-05,1,opportunity
OTHER,opportunity,COMMON,9.715736e-05,1,opportunity
OTHER,number,COMMON,9.698522e-05,1,number
OTHER,ability,COMMON,9.654168e-05,1,ability
OTHER,distribution,COMMON,9.651449e-05,1,distribution
OTHER,preparation,COMMON,9.650114e-05,1,preparation
OTHER,affirmative action,COMMON,9.650114e-05,1,affirmative action
OTHER,action,COMMON,9.648794e-05,1,action
WORK_OF_ART,value messages,COMMON,9.642404e-05,1,value messages
OTHER,message,COMMON,9.641784e-05,1,message
OTHER,presence,COMMON,9.6405536e-05,1,presence
OTHER,capacities,COMMON,9.630023e-05,1,capacities
OTHER,capacities,COMMON,9.630023e-05,1,capacities
ORGANIZATION,court,COMMON,9.6066186e-05,1,court
OTHER,example,COMMON,9.603776e-05,1,example
OTHER,example,COMMON,9.600659e-05,1,example
OTHER,way,COMMON,9.598962e-05,1,way
OTHER,way,COMMON,9.5982905e-05,1,way
OTHER,way,COMMON,9.59729e-05,1,way
OTHER,education program,COMMON,9.59729e-05,1,education program
OTHER,education program,COMMON,9.596628e-05,1,education program
OTHER,example,COMMON,9.595641e-05,1,example
OTHER,course,COMMON,9.588652e-05,1,course
OTHER,way,COMMON,9.587425e-05,1,way
OTHER,ability,COMMON,9.578066e-05,1,ability
OTHER,honesty,COMMON,9.578066e-05,1,honesty
OTHER,mentoring,COMMON,9.562569e-05,1,mentoring
PERSON,agents,COMMON,9.557945e-05,1,agents
PERSON,mentors,COMMON,9.542979e-05,1,mentors
PERSON,people,COMMON,9.519775e-05,1,people
ORGANIZATION,institutions,COMMON,9.513231e-05,1,institutions
OTHER,Discussions,COMMON,9.499677e-05,1,Discussions
OTHER,questions,COMMON,9.4125935e-05,1,questions
OTHER,questions,COMMON,9.4125935e-05,1,questions
OTHER,question,COMMON,9.4101e-05,1,question
OTHER,question,COMMON,9.407316e-05,1,question
OTHER,contributions,COMMON,9.402931e-05,1,contributions
OTHER,contributions,COMMON,9.402601e-05,1,contributions
OTHER,curriculum content,COMMON,9.400963e-05,1,curriculum content
OTHER,one,COMMON,9.400638e-05,1,one
OTHER,curriculum content,COMMON,9.399669e-05,1,curriculum content
OTHER,belief,COMMON,9.3991606e-05,1,belief
OTHER,belief,COMMON,9.3991606e-05,1,belief
OTHER,content,COMMON,9.3968105e-05,1,content
OTHER,teaching,COMMON,9.395873e-05,1,teaching
OTHER,question,COMMON,9.395873e-05,1,question
OTHER,teaching,COMMON,9.394636e-05,1,teaching
OTHER,beliefs,COMMON,9.389255e-05,1,beliefs
OTHER,Beliefs,COMMON,9.388234e-05,1,Beliefs
OTHER,beliefs,COMMON,9.3879804e-05,1,beliefs
OTHER,college material,COMMON,9.360371e-05,1,college material
OTHER,toe,COMMON,9.35579e-05,1,toe
OTHER,health care,COMMON,9.3476105e-05,1,health care
ORGANIZATION,businesses,COMMON,9.347147e-05,1,businesses
CONSUMER_GOOD,equipment,COMMON,9.344858e-05,1,equipment
OTHER,matter,COMMON,9.34306e-05,1,matter
OTHER,basis,COMMON,9.340851e-05,1,basis
OTHER,value,COMMON,9.304189e-05,1,value
OTHER,things,COMMON,9.2942304e-05,1,things
OTHER,sense,COMMON,9.235203e-05,1,sense
OTHER,sense,COMMON,9.2347465e-05,1,sense
PERSON,guys,COMMON,9.198305e-05,1,guys
OTHER,door,COMMON,9.1886686e-05,2,"door, door"
OTHER,approaches,COMMON,9.1878406e-05,1,approaches
OTHER,'s,COMMON,9.185934e-05,1,'s
OTHER,ones,COMMON,9.134642e-05,1,ones
WORK_OF_ART,chronicle,COMMON,9.0821704e-05,1,chronicle
OTHER,ones,COMMON,9.022816e-05,1,ones
OTHER,education,COMMON,9.008064e-05,1,education
OTHER,wealth,COMMON,8.9858e-05,1,wealth
OTHER,tensions,COMMON,8.9858e-05,1,tensions
OTHER,G p A,COMMON,8.98394e-05,1,G p A
OTHER,fact,COMMON,8.983646e-05,1,fact
EVENT,race,COMMON,8.9833266e-05,1,race
OTHER,lot,COMMON,8.9787754e-05,1,lot
OTHER,multiculturalism,COMMON,8.977959e-05,1,multiculturalism
OTHER,wonder,COMMON,8.976227e-05,1,wonder
OTHER,most,COMMON,8.975886e-05,1,most
OTHER,wonder,COMMON,8.9668974e-05,1,wonder
OTHER,Toe,PROPER,8.9238274e-05,1,Toe
OTHER,generosity,COMMON,8.917478e-05,1,generosity
OTHER,aspects,COMMON,8.916573e-05,1,aspects
OTHER,rhetoric,COMMON,8.914788e-05,1,rhetoric
LOCATION,area,COMMON,8.914788e-05,1,area
OTHER,multiculturalism,COMMON,8.913906e-05,1,multiculturalism
OTHER,environment,COMMON,8.913906e-05,1,environment
LOCATION,area,COMMON,8.9104484e-05,1,area
LOCATION,places,COMMON,8.902258e-05,1,places
OTHER,end,COMMON,8.891741e-05,1,end
OTHER,three,COMMON,8.887529e-05,1,three
OTHER,individualism,COMMON,8.885483e-05,1,individualism
OTHER,presentations,COMMON,8.853991e-05,2,"sets, presentations"
OTHER,message,COMMON,8.83046e-05,1,message
OTHER,ability,COMMON,8.828501e-05,1,ability
OTHER,honesty,COMMON,8.828016e-05,1,honesty
OTHER,ability,COMMON,8.828016e-05,1,ability
OTHER,affirmative action,COMMON,8.827534e-05,1,affirmative action
OTHER,conversation,COMMON,8.824685e-05,1,conversation
OTHER,preparation,COMMON,8.824685e-05,1,preparation
OTHER,conversation,COMMON,8.8205496e-05,1,conversation
OTHER,preparation,COMMON,8.810241e-05,1,preparation
OTHER,sixties,COMMON,8.803356e-05,1,sixties
EVENT,shift,COMMON,8.8032866e-05,1,shift
OTHER,intention,COMMON,8.7556604e-05,1,intention
OTHER,opportunity,COMMON,8.744429e-05,1,opportunity
OTHER,college,COMMON,8.692148e-05,1,college
OTHER,college,COMMON,8.685971e-05,1,college
OTHER,college,COMMON,8.684236e-05,1,college
ORGANIZATION,institution,COMMON,8.678028e-05,1,institution
OTHER,Collaborative learning,COMMON,8.6526146e-05,1,Collaborative learning
OTHER,effects,COMMON,8.638494e-05,1,effects
PERSON,Either,COMMON,8.571806e-05,1,Either
OTHER,prophecies,COMMON,8.5293635e-05,1,prophecies
OTHER,yardstick,COMMON,8.5267304e-05,1,yardstick
OTHER,lot,COMMON,8.51354e-05,1,lot
OTHER,democracy,COMMON,8.510015e-05,1,democracy
OTHER,citizenship qualities,COMMON,8.504944e-05,1,citizenship qualities
OTHER,lot,COMMON,8.503307e-05,1,lot
OTHER,money,COMMON,8.427949e-05,1,money
OTHER,problem,COMMON,8.37349e-05,1,problem
OTHER,problems,COMMON,8.3651576e-05,1,problems
OTHER,problems,COMMON,8.3622894e-05,1,problems
PERSON,students,COMMON,8.312764e-05,1,students
PERSON,students,COMMON,8.310892e-05,1,students
PERSON,student,COMMON,8.310522e-05,1,student
PERSON,studentssuccess,COMMON,8.310153e-05,1,studentssuccess
PERSON,students,COMMON,8.303734e-05,1,students
PERSON,students,COMMON,8.3016814e-05,1,students
LOCATION,ones,COMMON,8.298136e-05,1,ones
OTHER,way,COMMON,8.2664475e-05,1,way
OTHER,discussion,COMMON,8.260841e-05,1,discussion
PERSON,others,COMMON,8.2536244e-05,1,others
PERSON,others,COMMON,8.249799e-05,1,others
OTHER,indicator,COMMON,8.2196064e-05,1,indicator
OTHER,notions,COMMON,8.218259e-05,1,notions
ORGANIZATION,peer group,COMMON,8.216546e-05,1,peer group
OTHER,multiculturalism,COMMON,8.2151855e-05,1,multiculturalism
OTHER,mindset,COMMON,8.214324e-05,1,mindset
LOCATION,region,COMMON,8.2130464e-05,1,region
LOCATION,region,COMMON,8.2130464e-05,1,region
OTHER,issues,COMMON,8.2112936e-05,1,issues
CONSUMER_GOOD,model,COMMON,8.208495e-05,1,model
PERSON,patient,COMMON,8.20769e-05,1,patient
LOCATION,clinics,COMMON,8.20769e-05,1,clinics
PERSON,patients,COMMON,8.20729e-05,1,patients
PERSON,staff,COMMON,8.20729e-05,1,staff
LOCATION,hospitals,COMMON,8.20729e-05,1,hospitals
EVENT,clinics,COMMON,8.20689e-05,1,clinics
PERSON,staff,COMMON,8.20689e-05,1,staff
LOCATION,hospitals,COMMON,8.20689e-05,1,hospitals
PERSON,patients,COMMON,8.20689e-05,1,patients
OTHER,mind,COMMON,8.202606e-05,1,mind
OTHER,depth,COMMON,8.196063e-05,1,depth
OTHER,welfare,COMMON,8.1949154e-05,1,welfare
OTHER,disengagement,COMMON,8.1949154e-05,1,disengagement
OTHER,account,COMMON,8.193781e-05,1,account
PERSON,welfare recipients,COMMON,8.193781e-05,1,welfare recipients
OTHER,disadvantage,COMMON,8.193219e-05,1,disadvantage
OTHER,threat,COMMON,8.192104e-05,1,threat
OTHER,law,COMMON,8.191001e-05,1,law
OTHER,risk,COMMON,8.1904545e-05,1,risk
OTHER,athletics,COMMON,8.18937e-05,1,athletics
PERSON,revenue sports athlete,COMMON,8.188832e-05,1,revenue sports athlete
PERSON,nobody,COMMON,8.188832e-05,1,nobody
OTHER,equality,COMMON,8.1877646e-05,1,equality
OTHER,bit,COMMON,8.1846294e-05,1,bit
OTHER,resource acquisition,COMMON,8.1846294e-05,1,resource acquisition
OTHER,reflection,COMMON,8.1846294e-05,1,reflection
OTHER,beings,COMMON,8.183606e-05,1,beings
OTHER,creativity,COMMON,8.18209e-05,1,creativity
OTHER,fear,COMMON,8.18159e-05,1,fear
OTHER,scope,COMMON,8.1810926e-05,1,scope
OTHER,award,COMMON,8.180597e-05,1,award
PERSON,freshmen,COMMON,8.1786406e-05,1,freshmen
OTHER,attention,COMMON,8.135974e-05,1,attention
OTHER,listening skills,COMMON,8.132606e-05,1,listening skills
OTHER,empathy,COMMON,8.132606e-05,1,empathy
OTHER,reform,COMMON,8.130964e-05,1,reform
OTHER,emphasis,COMMON,8.129349e-05,1,emphasis
OTHER,wait,COMMON,8.1180086e-05,1,wait
OTHER,definition,COMMON,8.109135e-05,1,definition
OTHER,resource acquisition,COMMON,8.105293e-05,1,resource acquisition
CONSUMER_GOOD,products,COMMON,8.104045e-05,1,products
OTHER,disadvantage,COMMON,8.101596e-05,1,disadvantage
OTHER,justification,COMMON,8.101547e-05,1,justification
OTHER,accomplishments,COMMON,8.100993e-05,1,accomplishments
OTHER,heart,COMMON,8.099206e-05,1,heart
PERSON,adults,COMMON,8.086924e-05,1,adults
OTHER,process,COMMON,8.06691e-05,1,process
OTHER,service,COMMON,8.0370875e-05,1,service
PERSON,electorate,COMMON,8.0282596e-05,1,electorate
OTHER,society,COMMON,8.0129015e-05,1,society
PERSON,students,COMMON,8.01229e-05,1,students
OTHER,course content,COMMON,8.0024845e-05,1,course content
OTHER,reasons,COMMON,7.9873316e-05,1,reasons
OTHER,reasons,COMMON,7.9873316e-05,1,reasons
OTHER,development,COMMON,7.975817e-05,1,development
OTHER,distinction,COMMON,7.959591e-05,1,distinction
OTHER,community service,COMMON,7.918556e-05,1,community service
EVENT,Sharing,COMMON,7.914609e-05,1,Sharing
OTHER,defense,COMMON,7.911748e-05,1,defense
OTHER,another,COMMON,7.8717465e-05,1,another
OTHER,group effect,COMMON,7.813292e-05,1,group effect
WORK_OF_ART,article,COMMON,7.782647e-05,1,article
OTHER,progress,COMMON,7.759358e-05,1,progress
OTHER,work,COMMON,7.742579e-05,1,work
OTHER,freedom,COMMON,7.74076e-05,1,freedom
OTHER,values,COMMON,7.733176e-05,1,values
OTHER,values,COMMON,7.733176e-05,1,values
OTHER,commitment,COMMON,7.732478e-05,1,commitment
OTHER,values,COMMON,7.732478e-05,1,values
OTHER,Commitment,COMMON,7.732247e-05,1,Commitment
OTHER,community service commitment,COMMON,7.732247e-05,1,community service commitment
OTHER,value,COMMON,7.728619e-05,1,value
ORGANIZATION,peer group,COMMON,7.725311e-05,1,peer group
OTHER,part,COMMON,7.7201315e-05,1,part
OTHER,case,COMMON,7.689439e-05,1,case
ORGANIZATION,government,COMMON,7.68808e-05,1,government
OTHER,process,COMMON,7.682072e-05,1,process
OTHER,tutoring,COMMON,7.6815675e-05,1,tutoring
EVENT,tutoring,COMMON,7.681316e-05,1,tutoring
OTHER,case,COMMON,7.680815e-05,1,case
OTHER,learning,COMMON,7.649212e-05,1,learning
OTHER,use,COMMON,7.623951e-05,1,use
OTHER,sense,COMMON,7.5361364e-05,1,sense
OTHER,research,COMMON,7.532175e-05,1,research
OTHER,kind,COMMON,7.530319e-05,1,kind
OTHER,research,COMMON,7.5294054e-05,1,research
OTHER,kind,COMMON,7.5276046e-05,1,kind
OTHER,research,COMMON,7.525402e-05,1,research
OTHER,kind,COMMON,7.523678e-05,1,kind
OTHER,conceptions,COMMON,7.5234646e-05,1,conceptions
OTHER,pegboard view,COMMON,7.523252e-05,1,pegboard view
OTHER,viewpoints,COMMON,7.52304e-05,1,viewpoints
PERSON,public,COMMON,7.498662e-05,1,public
OTHER,empathy,COMMON,7.495744e-05,1,empathy
OTHER,merit,COMMON,7.495334e-05,1,merit
OTHER,challenge,COMMON,7.494927e-05,1,challenge
OTHER,whole,COMMON,7.494117e-05,1,whole
OTHER,attention,COMMON,7.491338e-05,1,attention
OTHER,consortium,COMMON,7.490948e-05,1,consortium
OTHER,risk,COMMON,7.489788e-05,1,risk
OTHER,analog,COMMON,7.485654e-05,1,analog
OTHER,analogy,COMMON,7.482762e-05,1,analogy
OTHER,terms,COMMON,7.423425e-05,1,terms
OTHER,terms,COMMON,7.417964e-05,1,terms
OTHER,point,COMMON,7.405122e-05,1,point
LOCATION,facilities,COMMON,7.393653e-05,1,facilities
OTHER,techniques,COMMON,7.364951e-05,1,techniques
OTHER,teaching techniques,COMMON,7.363938e-05,1,teaching techniques
OTHER,techniques,COMMON,7.3631854e-05,1,techniques
OTHER,service learning experience,COMMON,7.306218e-05,1,service learning experience
OTHER,experience service learning,COMMON,7.1985276e-05,1,experience service learning
OTHER,crime,COMMON,7.1969764e-05,1,crime
OTHER,unemployment,COMMON,7.1969764e-05,1,unemployment
PERSON,prison inmates,COMMON,7.19598e-05,1,prison inmates
OTHER,attainment,COMMON,7.19598e-05,1,attainment
OTHER,privilege,COMMON,7.195486e-05,1,privilege
OTHER,learning,COMMON,7.195372e-05,1,learning
OTHER,pariah,COMMON,7.194507e-05,1,pariah
OTHER,dilemma,COMMON,7.1935385e-05,1,dilemma
OTHER,outside,COMMON,7.1911636e-05,1,outside
OTHER,attitudes,COMMON,7.190696e-05,1,attitudes
OTHER,tirade,COMMON,7.187044e-05,1,tirade
OTHER,brilliance,COMMON,7.1857125e-05,1,brilliance
PERSON,employee,COMMON,7.185274e-05,1,employee
OTHER,unwillingness,COMMON,7.185274e-05,1,unwillingness
OTHER,acceptance,COMMON,7.185274e-05,1,acceptance
OTHER,power,COMMON,7.1848364e-05,1,power
OTHER,aid,COMMON,7.184401e-05,1,aid
OTHER,brightness,COMMON,7.183969e-05,1,brightness
OTHER,ranking,COMMON,7.180582e-05,1,ranking
OTHER,rating,COMMON,7.180582e-05,1,rating
CONSUMER_GOOD,assessment devices,COMMON,7.179345e-05,1,assessment devices
OTHER,traditions,COMMON,7.1444636e-05,1,traditions
OTHER,information,COMMON,7.137998e-05,1,information
OTHER,mass media theory,COMMON,7.137998e-05,1,mass media theory
OTHER,causes,COMMON,7.1359456e-05,1,causes
OTHER,trust,COMMON,7.1359456e-05,1,trust
OTHER,default,COMMON,7.130064e-05,1,default
OTHER,ego,COMMON,7.122795e-05,1,ego
OTHER,roots,COMMON,7.118267e-05,1,roots
OTHER,struggle,COMMON,7.116629e-05,1,struggle
EVENT,conflict,COMMON,7.115021e-05,1,conflict
OTHER,tendencies,COMMON,7.114491e-05,1,tendencies
PERSON,people,COMMON,7.0833754e-05,1,people
OTHER,things,COMMON,7.082945e-05,1,things
OTHER,things,COMMON,7.082516e-05,1,things
PERSON,people,COMMON,7.082516e-05,1,people
OTHER,resource,COMMON,7.078955e-05,1,resource
OTHER,thing,COMMON,7.077936e-05,1,thing
OTHER,thing,COMMON,7.075734e-05,1,thing
EVENT,conversations,COMMON,7.0694594e-05,1,conversations
OTHER,parallel,COMMON,7.039581e-05,1,parallel
EVENT,lecture,COMMON,7.019671e-05,1,lecture
OTHER,ones,COMMON,7.015183e-05,1,ones
OTHER,result,COMMON,7.012649e-05,1,result
OTHER,kinds,COMMON,7.009238e-05,1,kinds
OTHER,course material,COMMON,7.007092e-05,1,course material
OTHER,results,COMMON,7.006626e-05,1,results
OTHER,recipient benefit,COMMON,7.00547e-05,1,recipient benefit
OTHER,direction,COMMON,7.005241e-05,1,direction
OTHER,tenure,COMMON,7.003206e-05,1,tenure
PERSON,students,COMMON,6.9979826e-05,1,students
OTHER,responsibility,COMMON,6.993604e-05,1,responsibility
OTHER,decisions,COMMON,6.914965e-05,1,decisions
OTHER,environment,COMMON,6.906576e-05,1,environment
OTHER,funding,COMMON,6.874831e-05,1,funding
OTHER,research university,COMMON,6.837611e-05,1,research university
OTHER,one,COMMON,6.780859e-05,1,one
WORK_OF_ART,game,COMMON,6.759612e-05,1,game
OTHER,money,COMMON,6.756574e-05,1,money
OTHER,experience,COMMON,6.705301e-05,1,experience
OTHER,way,COMMON,6.704065e-05,1,way
OTHER,example,COMMON,6.702647e-05,1,example
OTHER,reason,COMMON,6.701308e-05,1,reason
OTHER,course,COMMON,6.6975845e-05,1,course
OTHER,course,COMMON,6.696646e-05,1,course
OTHER,experience,COMMON,6.694256e-05,1,experience
OTHER,way,COMMON,6.6940745e-05,1,way
OTHER,logs,COMMON,6.6565466e-05,1,logs
PERSON,assistant professor,COMMON,6.622258e-05,1,assistant professor
OTHER,panel presentation,COMMON,6.621785e-05,1,panel presentation
OTHER,memory,COMMON,6.620371e-05,1,memory
OTHER,light,COMMON,6.611901e-05,1,light
OTHER,evidence,COMMON,6.611449e-05,1,evidence
OTHER,Both,COMMON,6.607059e-05,1,Both
OTHER,violence,COMMON,6.585135e-05,1,violence
OTHER,college age,COMMON,6.583668e-05,1,college age
OTHER,tea,COMMON,6.583305e-05,1,tea
OTHER,bullet,COMMON,6.581162e-05,1,bullet
OTHER,rest,COMMON,6.58046e-05,1,rest
OTHER,types,COMMON,6.58046e-05,1,types
OTHER,remediation,COMMON,6.58046e-05,1,remediation
OTHER,ambivalence,COMMON,6.58046e-05,1,ambivalence
OTHER,coordination,COMMON,6.580111e-05,1,coordination
EVENT,expansion,COMMON,6.580111e-05,1,expansion
OTHER,transfer credits,COMMON,6.5794186e-05,1,transfer credits
OTHER,necessity,COMMON,6.5790744e-05,1,necessity
OTHER,nutshell,COMMON,6.576706e-05,1,nutshell
PERSON,G p A.,COMMON,6.5763736e-05,1,G p A.
OTHER,performance,COMMON,6.5763736e-05,1,performance
OTHER,illnesses,COMMON,6.57344e-05,1,illnesses
OTHER,common cold,COMMON,6.5731205e-05,1,common cold
OTHER,fence,COMMON,6.5728025e-05,1,fence
OTHER,arrangement,COMMON,6.5721695e-05,1,arrangement
OTHER,treatment,COMMON,6.570302e-05,1,treatment
OTHER,question,COMMON,6.566323e-05,1,question
OTHER,context,COMMON,6.559654e-05,1,context
OTHER,eye,COMMON,6.50865e-05,1,eye
OTHER,questions,COMMON,6.475647e-05,1,questions
OTHER,participation,COMMON,6.421861e-05,1,participation
OTHER,service,COMMON,6.373544e-05,1,service
OTHER,plenty,COMMON,6.356807e-05,1,plenty
PERSON,scientists,COMMON,6.33354e-05,1,scientists
OTHER,problem,COMMON,6.33086e-05,1,problem
OTHER,question,COMMON,6.327915e-05,1,question
PERSON,Robert Maynard Hutchins,PROPER,6.2944484e-05,1,Robert Maynard Hutchins
LOCATION,Western Europe,PROPER,6.282067e-05,1,Western Europe
LOCATION,Pacific Rim,PROPER,6.282067e-05,1,Pacific Rim
PERSON,John Dewey,PROPER,6.272183e-05,1,John Dewey
OTHER,fact,COMMON,6.2652914e-05,1,fact
OTHER,job,COMMON,6.259105e-05,1,job
OTHER,bit,COMMON,6.1702e-05,1,bit
OTHER,behavior,COMMON,6.15359e-05,1,behavior
OTHER,model,COMMON,6.1523715e-05,1,model
LOCATION,world,COMMON,6.150776e-05,1,world
OTHER,education,COMMON,6.116285e-05,1,education
OTHER,intent,COMMON,6.1147504e-05,1,intent
OTHER,responsibility,COMMON,6.113629e-05,1,responsibility
OTHER,effect,COMMON,6.113259e-05,1,effect
OTHER,effect,COMMON,6.112707e-05,1,effect
OTHER,opportunity,COMMON,6.112707e-05,1,opportunity
OTHER,change effort,COMMON,6.1053855e-05,1,change effort
OTHER,effort,COMMON,6.1053855e-05,1,effort
OTHER,efforts,COMMON,6.104069e-05,1,efforts
OTHER,wealth,COMMON,6.08178e-05,1,wealth
OTHER,number,COMMON,6.0791914e-05,1,number
ORGANIZATION,Division One,PROPER,6.0400213e-05,1,Division One
OTHER,service,COMMON,6.038728e-05,1,service
OTHER,opportunity,COMMON,6.037334e-05,1,opportunity
OTHER,Part,COMMON,5.9697264e-05,1,Part
OTHER,lot,COMMON,5.9452574e-05,1,lot
OTHER,lot,COMMON,5.9452574e-05,1,lot
OTHER,iceberg,COMMON,5.9330214e-05,1,iceberg
OTHER,belief,COMMON,5.9155915e-05,1,belief
OTHER,beliefs,COMMON,5.9132453e-05,1,beliefs
OTHER,beliefs,COMMON,5.9129896e-05,1,beliefs
OTHER,beliefs,COMMON,5.9124803e-05,1,beliefs
OTHER,beliefs,COMMON,5.911472e-05,1,beliefs
OTHER,beliefs,COMMON,5.9112226e-05,1,beliefs
OTHER,discussions,COMMON,5.8611175e-05,1,discussions
OTHER,sum total,COMMON,5.85775e-05,1,sum total
OTHER,times,COMMON,5.764467e-05,1,times
PERSON,others,COMMON,5.7608428e-05,1,others
OTHER,headway,COMMON,5.695608e-05,1,headway
OTHER,emphasis,COMMON,5.6200995e-05,1,emphasis
PERSON,parents,COMMON,5.6174173e-05,1,parents
OTHER,funding,COMMON,5.61562e-05,1,funding
OTHER,formative,COMMON,5.6154233e-05,1,formative
ORGANIZATION,department,COMMON,5.614448e-05,1,department
OTHER,T,COMMON,5.610863e-05,1,T
OTHER,extent,COMMON,5.610132e-05,1,extent
OTHER,reasons,COMMON,5.575193e-05,1,reasons
OTHER,change,COMMON,5.5743567e-05,1,change
OTHER,self development,COMMON,5.5717475e-05,1,self development
OTHER,argument,COMMON,5.570637e-05,1,argument
OTHER,reasons,COMMON,5.570323e-05,1,reasons
OTHER,self,COMMON,5.5681645e-05,1,self
OTHER,one,COMMON,5.563166e-05,1,one
OTHER,source,COMMON,5.5556622e-05,1,source
OTHER,resources,COMMON,5.4908258e-05,1,resources
OTHER,leadership skills,COMMON,5.4799355e-05,1,leadership skills
OTHER,hands,COMMON,5.4696786e-05,1,hands
ORGANIZATION,institutions,COMMON,5.4651522e-05,1,institutions
LOCATION,facilities,COMMON,5.433762e-05,1,facilities
OTHER,process,COMMON,5.3707812e-05,1,process
PERSON,assistant professors,COMMON,5.370448e-05,1,assistant professors
OTHER,influence,COMMON,5.368645e-05,1,influence
