type,text,proper_or_common,salience,num_mentions,mentions
PERSON,staff,COMMON,0.00021035464,1,staff
OTHER,funds,COMMON,0.00021035333,1,funds
OTHER,funds,COMMON,0.00021033302,1,funds
OTHER,stage,COMMON,0.00021031956,1,stage
OTHER,behalf,COMMON,0.00021023414,1,behalf
OTHER,repudiation,COMMON,0.00021023414,1,repudiation
OTHER,learning,COMMON,0.00021017596,1,learning
OTHER,view,COMMON,0.00021016682,1,view
OTHER,campus complicity,COMMON,0.00021010038,1,campus complicity
OTHER,information,COMMON,0.00021010038,1,information
ORGANIZATION,court,COMMON,0.00021004611,1,court
PERSON,audience,COMMON,0.00021000994,1,audience
PERSON,investigators,COMMON,0.00021000895,1,investigators
OTHER,money back stage,COMMON,0.00021000425,1,money back stage
OTHER,fund,COMMON,0.00020999242,1,fund
OTHER,defense,COMMON,0.00020993005,1,defense
OTHER,purpose,COMMON,0.00020988136,1,purpose
OTHER,fifties,COMMON,0.00020973658,1,fifties
OTHER,nature,COMMON,0.00020959525,1,nature
OTHER,touch,COMMON,0.00020944688,1,touch
OTHER,question,COMMON,0.00020941558,1,question
OTHER,policy commitment,COMMON,0.0002093957,1,policy commitment
PERSON,king,COMMON,0.00020932037,1,king
OTHER,addition,COMMON,0.00020929308,1,addition
OTHER,correction,COMMON,0.00020929308,1,correction
OTHER,matter,COMMON,0.00020806682,1,matter
LOCATION,country,COMMON,0.00020625607,1,country
PERSON,law professor,COMMON,0.00020523275,1,law professor
OTHER,issues,COMMON,0.00020331693,1,issues
OTHER,issue,COMMON,0.00020331693,1,issue
OTHER,issue,COMMON,0.00020329753,1,issue
OTHER,issue,COMMON,0.00020327063,1,issue
OTHER,student demands,COMMON,0.0002024891,1,student demands
OTHER,principles,COMMON,0.00020245132,1,principles
ORGANIZATION,student body,COMMON,0.0002023473,1,student body
OTHER,Silent majority,COMMON,0.00020227939,1,Silent majority
OTHER,bit,COMMON,0.000202017,1,bit
EVENT,protest,COMMON,0.000201685,1,protest
OTHER,matter,COMMON,0.0002015554,1,matter
OTHER,lives,COMMON,0.00020149308,1,lives
OTHER,Bobby Seale Defense Fund,PROPER,0.00020077279,1,Bobby Seale Defense Fund
OTHER,education,COMMON,0.00020046852,1,education
PERSON,person,COMMON,0.00020040816,1,person
OTHER,headline,COMMON,0.00020038443,1,headline
OTHER,problems,COMMON,0.0002002691,1,problems
LOCATION,town,COMMON,0.00020023555,1,town
OTHER,something,COMMON,0.00020018315,1,something
OTHER,concerns,COMMON,0.00020004335,1,concerns
OTHER,terms,COMMON,0.00019979934,1,terms
OTHER,heads,COMMON,0.00019979934,1,heads
OTHER,head,COMMON,0.00019979934,1,head
OTHER,terms,COMMON,0.00019978083,1,terms
PERSON,Paul Dobbs,PROPER,0.00019968016,2,"Paul Dobbs, Paul"
EVENT,session,COMMON,0.0001995927,1,session
LOCATION,Southeast Asia,PROPER,0.00019951358,5,"Southeast Asia, Southeast Asia, Southeast Asia, Asia, Asia"
OTHER,lines,COMMON,0.00019948679,1,lines
LOCATION,park,COMMON,0.00019860755,1,park
PERSON,gentleman,COMMON,0.00019828767,1,gentleman
PERSON,question gentleman,COMMON,0.00019784391,1,question gentleman
PERSON,professors,COMMON,0.00019675486,1,professors
OTHER,contract,COMMON,0.00019674674,1,contract
OTHER,credit,COMMON,0.0001966295,1,credit
PERSON,assistant professor,COMMON,0.0001963551,1,assistant professor
OTHER,Democracy,COMMON,0.00019632226,1,Democracy
PERSON,some,COMMON,0.00019560744,1,some
OTHER,accounting,COMMON,0.0001951464,1,accounting
OTHER,truth,COMMON,0.00019446293,1,truth
OTHER,premise,COMMON,0.00019441046,1,premise
ORGANIZATION,foundation,COMMON,0.00019406152,1,foundation
ORGANIZATION,foundation,COMMON,0.00019404913,1,foundation
ORGANIZATION,foundation,COMMON,0.00019404913,1,foundation
PERSON,audience,COMMON,0.00019401844,1,audience
OTHER,obligation,COMMON,0.00019389378,1,obligation
OTHER,words,COMMON,0.00019379192,1,words
LOCATION,auditorium,COMMON,0.00019369427,1,auditorium
OTHER,backlash,COMMON,0.00019359542,1,backlash
OTHER,figures,COMMON,0.00019326479,1,figures
OTHER,way,COMMON,0.00019313072,1,way
OTHER,obligation,COMMON,0.00019152013,1,obligation
OTHER,floor,COMMON,0.00019072453,1,floor
PERSON,people,COMMON,0.00019072383,1,people
LOCATION,floor,COMMON,0.00019070745,1,floor
OTHER,microphone,COMMON,0.00019069895,1,microphone
OTHER,front,COMMON,0.00019064033,1,front
LOCATION,home,COMMON,0.00019024592,1,home
OTHER,attention,COMMON,0.00019024592,1,attention
OTHER,chance,COMMON,0.00019024205,1,chance
LOCATION,places,COMMON,0.0001902251,1,places
PERSON,sir,COMMON,0.00019012367,1,sir
ORGANIZATION,government,COMMON,0.00018945964,1,government
OTHER,lot,COMMON,0.00018934214,1,lot
OTHER,lot,COMMON,0.00018921422,1,lot
OTHER,rules,COMMON,0.00018899693,1,rules
LOCATION,home,COMMON,0.00018867808,1,home
OTHER,access,COMMON,0.00018770648,1,access
OTHER,action,COMMON,0.00018701612,1,action
OTHER,opportunity,COMMON,0.00018632134,1,opportunity
ORGANIZATION,university,COMMON,0.00018541023,1,university
ORGANIZATION,university,COMMON,0.0001852959,1,university
OTHER,step,COMMON,0.0001851453,1,step
WORK_OF_ART,books,COMMON,0.00018473754,1,books
OTHER,Exams,COMMON,0.00018457625,1,Exams
OTHER,bonds,COMMON,0.00018446245,1,bonds
OTHER,head,COMMON,0.00018442057,1,head
OTHER,referendum,COMMON,0.00018426045,1,referendum
OTHER,something,COMMON,0.00018340591,1,something
EVENT,rap obsession,COMMON,0.00018205828,1,rap obsession
OTHER,assault battery,COMMON,0.00018184638,1,assault battery
OTHER,picket line,COMMON,0.00018125483,1,picket line
OTHER,part,COMMON,0.0001811392,1,part
ORGANIZATION,University Council Committee,PROPER,0.00018043639,1,University Council Committee
OTHER,credit,COMMON,0.00018013315,1,credit
EVENT,strike,COMMON,0.00017928616,1,strike
EVENT,strike,COMMON,0.00017927845,1,strike
WORK_OF_ART,letter,COMMON,0.00017883304,1,letter
PERSON,credit president,COMMON,0.00017867528,1,credit president
WORK_OF_ART,letter,COMMON,0.00017739415,1,letter
OTHER,repression,COMMON,0.0001772587,1,repression
OTHER,acts,COMMON,0.0001772587,1,acts
PERSON,faculty member,COMMON,0.00017719902,1,faculty member
PERSON,faculty member,COMMON,0.00017719198,1,faculty member
PERSON,faculty member,COMMON,0.00017716405,1,faculty member
PERSON,faculty member,COMMON,0.00017716405,1,faculty member
OTHER,property,COMMON,0.0001771398,1,property
OTHER,accordance,COMMON,0.00017713779,1,accordance
OTHER,penalties,COMMON,0.00017712476,1,penalties
OTHER,resolution,COMMON,0.00017711827,1,resolution
OTHER,alternatives,COMMON,0.00017710536,1,alternatives
OTHER,deal,COMMON,0.0001770482,1,deal
ORGANIZATION,college,COMMON,0.00017694842,1,college
OTHER,position,COMMON,0.00017694423,1,position
PERSON,moderator,COMMON,0.00017673257,1,moderator
OTHER,something,COMMON,0.0001764221,1,something
OTHER,eye,COMMON,0.0001759722,1,eye
WORK_OF_ART,section,COMMON,0.0001759212,1,section
OTHER,support,COMMON,0.00017589118,1,support
OTHER,rest,COMMON,0.00017588127,1,rest
PERSON,anybody,COMMON,0.00017584205,1,anybody
OTHER,content,COMMON,0.00017557637,1,content
PERSON,no one,COMMON,0.0001754283,1,no one
PERSON,faculty,COMMON,0.00017436825,1,faculty
LOCATION,state,COMMON,0.00017434557,1,state
OTHER,peace,COMMON,0.00017422611,1,peace
OTHER,majority rule,COMMON,0.00017415521,1,majority rule
PERSON,others,COMMON,0.00017409703,1,others
OTHER,step,COMMON,0.00017408661,1,step
OTHER,step,COMMON,0.00017408661,1,step
OTHER,peace,COMMON,0.00017402522,1,peace
PERSON,judge,COMMON,0.00017400015,1,judge
OTHER,teaching,COMMON,0.00017395575,1,teaching
OTHER,microphone,COMMON,0.00017381417,1,microphone
OTHER,veil,COMMON,0.00017355765,1,veil
LOCATION,United States,PROPER,0.00017320718,3,"United States, United States, American"
OTHER,kind,COMMON,0.00017278783,1,kind
OTHER,kind,COMMON,0.00017278428,1,kind
OTHER,chance,COMMON,0.0001727402,1,chance
ORGANIZATION,institution,COMMON,0.0001726803,1,institution
OTHER,chance,COMMON,0.00017252834,1,chance
ORGANIZATION,institution,COMMON,0.00017244388,1,institution
OTHER,statement,COMMON,0.00017207368,1,statement
ORGANIZATION,university,COMMON,0.0001708751,1,university
OTHER,answer,COMMON,0.00017075204,1,answer
WORK_OF_ART,reports,COMMON,0.00017017958,1,reports
OTHER,pronouns,COMMON,0.00016957268,1,pronouns
ORGANIZATION,school,COMMON,0.00016856716,1,school
PERSON,man,COMMON,0.00016841017,1,man
OTHER,one,COMMON,0.00016826368,1,one
PERSON,Gentlemen,COMMON,0.00016803248,1,Gentlemen
OTHER,something,COMMON,0.00016795378,1,something
PERSON,Mr,COMMON,0.00016786688,1,Mr
PERSON,someone,COMMON,0.00016783872,1,someone
OTHER,offing,COMMON,0.00016770195,1,offing
PERSON,gentlemen,COMMON,0.00016764409,1,gentlemen
OTHER,purposes,COMMON,0.0001661565,1,purposes
OTHER,stand,COMMON,0.00016610202,1,stand
OTHER,presence,COMMON,0.00016540074,1,presence
PERSON,Militants,COMMON,0.00016538803,1,Militants
OTHER,policy,COMMON,0.00016507739,1,policy
PERSON,policeman,COMMON,0.00016484052,1,policeman
OTHER,state police,COMMON,0.00016481854,1,state police
PERSON,ladies,COMMON,0.0001645753,1,ladies
OTHER,thing,COMMON,0.0001633588,1,thing
OTHER,thing,COMMON,0.0001633588,1,thing
OTHER,thing,COMMON,0.00016334814,1,thing
OTHER,consortium,COMMON,0.0001630147,1,consortium
OTHER,plan,COMMON,0.00016290224,1,plan
PERSON,everybody,COMMON,0.00016286403,1,everybody
OTHER,second,COMMON,0.00016215882,1,second
OTHER,business,COMMON,0.00016212885,1,business
OTHER,expense,COMMON,0.00016208961,1,expense
OTHER,alternative,COMMON,0.00016207992,1,alternative
ORGANIZATION,Department,COMMON,0.00016203687,1,Department
OTHER,bail,COMMON,0.00016202274,1,bail
WORK_OF_ART,piece,COMMON,0.00016199014,1,piece
OTHER,repression,COMMON,0.00016192204,1,repression
PERSON,expert,COMMON,0.00016184762,1,expert
OTHER,feelings,COMMON,0.00016183904,1,feelings
OTHER,scabs,COMMON,0.00016178741,1,scabs
OTHER,agreement,COMMON,0.0001616698,1,agreement
CONSUMER_GOOD,shirt,COMMON,0.00016165087,1,shirt
OTHER,options,COMMON,0.0001615291,1,options
ORGANIZATION,Student Administration,PROPER,0.00016152352,1,Student Administration
OTHER,situations,COMMON,0.0001613978,1,situations
OTHER,notes,COMMON,0.00016063046,1,notes
OTHER,property damages,COMMON,0.00016062033,1,property damages
EVENT,death,COMMON,0.00016062033,1,death
OTHER,Salaries,COMMON,0.00016058037,1,Salaries
EVENT,talk,COMMON,0.00016050281,1,talk
OTHER,hell telephone,COMMON,0.00016042822,1,hell telephone
OTHER,edge,COMMON,0.00016037408,1,edge
OTHER,talk,COMMON,0.0001603652,1,talk
OTHER,move,COMMON,0.0001602956,1,move
LOCATION,field,COMMON,0.00016027858,1,field
PERSON,friends,COMMON,0.00016020377,1,friends
OTHER,fires edge,COMMON,0.00016010055,1,fires edge
OTHER,minds,COMMON,0.00016000251,1,minds
EVENT,reciprocation,COMMON,0.0001599686,1,reciprocation
OTHER,difficulties,COMMON,0.00015969064,1,difficulties
OTHER,ends,COMMON,0.00015965434,1,ends
OTHER,assurance,COMMON,0.00015942195,1,assurance
LOCATION,ROTC,PROPER,0.00015829978,4,"ROTC, ROTC, ROTC, ROTC"
OTHER,eye,COMMON,0.00015829298,1,eye
PERSON,chancellor,COMMON,0.00015798984,1,chancellor
OTHER,anything,COMMON,0.00015787854,1,anything
OTHER,options,COMMON,0.00015756414,1,options
OTHER,lot,COMMON,0.00015743902,1,lot
ORGANIZATION,Michigan State University,PROPER,0.000156986,1,Michigan State University
ORGANIZATION,University of Wisconsin,PROPER,0.000156986,1,University of Wisconsin
ORGANIZATION,University of Minnesota,PROPER,0.00015698273,1,University of Minnesota
OTHER,answer,COMMON,0.00015659863,1,answer
EVENT,campaign,COMMON,0.00015633788,1,campaign
EVENT,campaign,COMMON,0.00015633788,1,campaign
EVENT,campaigns,COMMON,0.00015627855,1,campaigns
OTHER,right,COMMON,0.00015621119,1,right
OTHER,right,COMMON,0.00015616998,1,right
OTHER,brief,COMMON,0.00015612558,1,brief
LOCATION,campus,COMMON,0.00015606727,1,campus
OTHER,programs,COMMON,0.0001553032,1,programs
OTHER,rights,COMMON,0.00015428197,1,rights
OTHER,credit,COMMON,0.000154223,1,credit
OTHER,adjectives,COMMON,0.00015301733,1,adjectives
PERSON,class thief,COMMON,0.0001529465,1,class thief
PERSON,Levy,PROPER,0.00015270401,2,"Levy, Mr"
PERSON,Harry Predator,PROPER,0.00015248041,2,"Harry Predator, professor"
EVENT,war,COMMON,0.00015144967,1,war
EVENT,ground war,COMMON,0.000151447,1,ground war
OTHER,print,COMMON,0.00015144436,1,print
OTHER,relations,COMMON,0.00015139462,1,relations
PERSON,faras,COMMON,0.00015057315,1,faras
OTHER,Bomb,COMMON,0.00015044838,1,Bomb
OTHER,job,COMMON,0.00014953899,1,job
OTHER,prize,COMMON,0.00014950013,1,prize
OTHER,issue,COMMON,0.00014916388,1,issue
PERSON,Janet Number,PROPER,0.0001488014,1,Janet Number
OTHER,views,COMMON,0.00014870535,1,views
PERSON,sources,COMMON,0.00014796121,1,sources
OTHER,title,COMMON,0.00014789085,1,title
OTHER,title,COMMON,0.00014789085,1,title
OTHER,copy,COMMON,0.00014788167,1,copy
OTHER,copy,COMMON,0.00014788167,1,copy
OTHER,minority,COMMON,0.00014786799,1,minority
OTHER,end,COMMON,0.0001478099,1,end
LOCATION,jail,COMMON,0.00014777074,1,jail
OTHER,dollars,COMMON,0.00014776216,1,dollars
OTHER,mind,COMMON,0.00014772403,1,mind
OTHER,premises,COMMON,0.00014771149,1,premises
OTHER,dissent,COMMON,0.00014768259,1,dissent
OTHER,speaker finish,COMMON,0.0001476301,1,speaker finish
PERSON,communities,COMMON,0.00014638634,1,communities
LOCATION,home communities,COMMON,0.0001463743,1,home communities
OTHER,whatever,COMMON,0.00014631795,1,whatever
OTHER,purposes,COMMON,0.00014539383,1,purposes
OTHER,purpose,COMMON,0.00014539083,1,purpose
OTHER,microphone,COMMON,0.00014530715,1,microphone
OTHER,back,COMMON,0.00014524457,1,back
OTHER,back,COMMON,0.00014517443,1,back
PERSON,anybody,COMMON,0.00014279422,1,anybody
OTHER,middle,COMMON,0.000142158,1,middle
PERSON,students,COMMON,0.0001420559,1,students
OTHER,Worries,COMMON,0.0001420274,1,Worries
PERSON,students,COMMON,0.00014199968,1,students
OTHER,issue,COMMON,0.0001419926,1,issue
OTHER,issue,COMMON,0.0001419879,1,issue
PERSON,students,COMMON,0.0001419859,1,students
OTHER,clothes,COMMON,0.00014196563,1,clothes
EVENT,brewing,COMMON,0.00014189008,1,brewing
OTHER,tradition,COMMON,0.0001418743,1,tradition
OTHER,veins,COMMON,0.00014185868,1,veins
OTHER,rule patterns,COMMON,0.00014185868,1,rule patterns
OTHER,suggestions,COMMON,0.00014185351,1,suggestions
PERSON,actresses,COMMON,0.00014182276,1,actresses
OTHER,nonviolence,COMMON,0.0001418076,1,nonviolence
OTHER,tasks,COMMON,0.00014173369,1,tasks
OTHER,findings,COMMON,0.000141705,1,findings
OTHER,portion,COMMON,0.0001416721,1,portion
OTHER,category,COMMON,0.00014166746,1,category
EVENT,crisis,COMMON,0.00014166746,1,crisis
OTHER,ending,COMMON,0.00014166282,1,ending
OTHER,maximum,COMMON,0.00014166282,1,maximum
OTHER,tone,COMMON,0.00014108738,1,tone
OTHER,harm,COMMON,0.00014106059,1,harm
PERSON,women,COMMON,0.00014086792,1,women
LOCATION,clubs,COMMON,0.00014085215,1,clubs
WORK_OF_ART,tracks,COMMON,0.00014084432,1,tracks
PERSON,adviser,COMMON,0.0001407679,1,adviser
PERSON,con,COMMON,0.00014064534,1,con
OTHER,table,COMMON,0.0001406041,1,table
OTHER,greeting,COMMON,0.0001406041,1,greeting
OTHER,Fine,COMMON,0.00014054403,1,Fine
EVENT,start,COMMON,0.0001405375,1,start
EVENT,reelection,COMMON,0.00014052447,1,reelection
OTHER,station identification,COMMON,0.00014048601,1,station identification
EVENT,forum,COMMON,0.00014048601,1,forum
OTHER,coverage,COMMON,0.00014048601,1,coverage
OTHER,rhetoric,COMMON,0.00014040554,1,rhetoric
OTHER,leg,COMMON,0.00013999858,1,leg
PERSON,somebody,COMMON,0.00013962442,1,somebody
OTHER,something,COMMON,0.00013960879,1,something
PERSON,somebody,COMMON,0.00013953276,1,somebody
PERSON,Somebody,COMMON,0.00013953063,1,Somebody
WORK_OF_ART,report,COMMON,0.00013941107,1,report
PERSON,people,COMMON,0.00013938863,1,people
PERSON,people,COMMON,0.00013930006,1,people
PERSON,people,COMMON,0.00013928972,1,people
PERSON,people,COMMON,0.00013928972,1,people
PERSON,people,COMMON,0.00013910771,1,people
PERSON,people,COMMON,0.00013909543,1,people
PERSON,people,COMMON,0.00013909236,1,people
PERSON,people,COMMON,0.00013909236,1,people
PERSON,people,COMMON,0.00013902354,1,people
OTHER,bit,COMMON,0.00013827729,1,bit
WORK_OF_ART,documents,COMMON,0.00013818423,1,documents
OTHER,lives,COMMON,0.00013816392,1,lives
PERSON,person,COMMON,0.00013814411,1,person
OTHER,signs,COMMON,0.00013810275,1,signs
OTHER,sign,COMMON,0.00013805304,1,sign
OTHER,announcement,COMMON,0.00013765707,1,announcement
PERSON,professor,COMMON,0.00013718191,1,professor
PERSON,professors,COMMON,0.00013717549,1,professors
PERSON,professors,COMMON,0.00013716484,1,professors
OTHER,second,COMMON,0.00013662387,1,second
OTHER,times,COMMON,0.00013591113,1,times
OTHER,details,COMMON,0.0001350848,1,details
OTHER,class,COMMON,0.00013472975,1,class
OTHER,way,COMMON,0.00013469989,1,way
OTHER,class,COMMON,0.00013469356,1,class
OTHER,way,COMMON,0.00013466434,1,way
PERSON,Keith,PROPER,0.00013463263,1,Keith
OTHER,way,COMMON,0.0001345935,1,way
PERSON,Chuck Turner,PROPER,0.00013449864,2,"Chuck Turner, Chuck"
PERSON,speaker,COMMON,0.00013428053,1,speaker
OTHER,question,COMMON,0.00013353948,1,question
OTHER,questions,COMMON,0.00013345531,1,questions
OTHER,question,COMMON,0.0001334455,1,question
OTHER,questions,COMMON,0.00013341321,1,questions
OTHER,question,COMMON,0.00013335356,1,question
OTHER,question,COMMON,0.000133302,1,question
OTHER,question,COMMON,0.0001332842,1,question
OTHER,question,COMMON,0.00013325493,1,question
OTHER,question,COMMON,0.00013324914,1,question
OTHER,issue,COMMON,0.00013265095,1,issue
ORGANIZATION,government,COMMON,0.00013217324,1,government
ORGANIZATION,government,COMMON,0.00013212231,1,government
EVENT,meeting,COMMON,0.0001320548,1,meeting
ORGANIZATION,Yale,PROPER,0.00013159789,3,"Yale, Yale, Yale"
WORK_OF_ART,piece,COMMON,0.00013138916,1,piece
OTHER,quote,COMMON,0.00013088954,1,quote
PERSON,troops,COMMON,0.00013070567,1,troops
PERSON,school teachers,COMMON,0.00013053833,1,school teachers
OTHER,front,COMMON,0.00013053566,1,front
OTHER,mistake,COMMON,0.00013050382,1,mistake
OTHER,understanding,COMMON,0.00013048293,1,understanding
OTHER,understanding,COMMON,0.00013045978,1,understanding
OTHER,place,COMMON,0.00013043947,1,place
OTHER,bullshit,COMMON,0.0001304244,1,bullshit
OTHER,front,COMMON,0.00013040702,1,front
OTHER,bullshit,COMMON,0.00013039963,1,bullshit
PERSON,sir,COMMON,0.00013034165,1,sir
OTHER,bullshit,COMMON,0.00013030416,1,bullshit
PERSON,mistress,COMMON,0.00013029954,1,mistress
PERSON,judge,COMMON,0.0001302766,1,judge
OTHER,judgment,COMMON,0.00013025176,1,judgment
OTHER,uses,COMMON,0.000129943,1,uses
OTHER,Eyes,COMMON,0.00012993462,1,Eyes
OTHER,university use,COMMON,0.00012993044,1,university use
ORGANIZATION,firm,COMMON,0.00012991799,1,firm
EVENT,confrontation,COMMON,0.00012989336,1,confrontation
OTHER,emphasis,COMMON,0.00012989336,1,emphasis
OTHER,existence,COMMON,0.00012985317,1,existence
OTHER,pass,COMMON,0.00012984526,1,pass
OTHER,lobby,COMMON,0.00012983738,1,lobby
OTHER,sound,COMMON,0.00012982564,1,sound
OTHER,productivity,COMMON,0.00012982564,1,productivity
OTHER,effort,COMMON,0.00012974949,1,effort
OTHER,thing,COMMON,0.00012970078,1,thing
OTHER,Life,COMMON,0.00012966624,1,Life
OTHER,mourning,COMMON,0.0001296557,1,mourning
OTHER,luck,COMMON,0.00012962792,1,luck
OTHER,law,COMMON,0.00012928614,1,law
OTHER,details,COMMON,0.00012843306,1,details
OTHER,regard,COMMON,0.00012821714,1,regard
OTHER,bricks,COMMON,0.00012721866,1,bricks
PERSON,ladies,COMMON,0.00012706476,1,ladies
OTHER,decision,COMMON,0.00012683378,1,decision
LOCATION,parts,COMMON,0.00012646263,1,parts
OTHER,interests,COMMON,0.00012641541,1,interests
PERSON,people,COMMON,0.00012635143,1,people
PERSON,alumni,COMMON,0.00012629229,1,alumni
EVENT,abolition,COMMON,0.00012527402,1,abolition
OTHER,Dean Merit,PROPER,0.00012406679,1,Dean Merit
PERSON,Diane,PROPER,0.00012401427,1,Diane
LOCATION,Brian 200,PROPER,0.00012398648,1,Brian 200
PERSON,Hudson,PROPER,0.00012393389,1,Hudson
PERSON,member,COMMON,0.00012369416,1,member
PERSON,William Curly,PROPER,0.00012367388,1,William Curly
PERSON,John,PROPER,0.00012367388,1,John
PERSON,Steve Emery,PROPER,0.00012367388,1,Steve Emery
PERSON,Gregor,PROPER,0.00012367388,1,Gregor
PERSON,Susan Young,PROPER,0.00012367388,1,Susan Young
PERSON,Roger Knolton,PROPER,0.00012367388,1,Roger Knolton
PERSON,Harry Hess,PROPER,0.00012367388,1,Harry Hess
WORK_OF_ART,television report,COMMON,0.00012349652,1,television report
OTHER,mikes,COMMON,0.00012349652,1,mikes
ORGANIZATION,Mister Mister,PROPER,0.00012238503,1,Mister Mister
WORK_OF_ART,books,COMMON,0.000121969475,1,books
OTHER,doors,COMMON,0.00012191375,1,doors
OTHER,hand,COMMON,0.00012154508,1,hand
OTHER,deal,COMMON,0.00012138544,1,deal
OTHER,help,COMMON,0.00012134974,1,help
OTHER,thought,COMMON,0.00012128714,1,thought
OTHER,thoughtlessness,COMMON,0.00012125578,1,thoughtlessness
OTHER,right,COMMON,0.00012060699,1,right
PERSON,instructors,COMMON,0.000120461336,1,instructors
OTHER,response,COMMON,0.00011906999,1,response
LOCATION,campus,COMMON,0.00011830171,1,campus
OTHER,science,COMMON,0.000117236785,1,science
ORGANIZATION,division,COMMON,0.000117231015,1,division
PERSON,gentleman,COMMON,0.000117210075,1,gentleman
PERSON,officer,COMMON,0.00011713642,1,officer
ORGANIZATION,Division,COMMON,0.00011712926,1,Division
OTHER,fact,COMMON,0.00011712036,1,fact
PERSON,Bobby Seale,PROPER,0.000117112475,2,"Bobby Seale, Bobby Seale"
OTHER,gentlemen,COMMON,0.0001170784,1,gentlemen
OTHER,joy,COMMON,0.00011704706,1,joy
OTHER,toe act,COMMON,0.00011688437,1,toe act
ORGANIZATION,university,COMMON,0.00011653067,1,university
ORGANIZATION,university,COMMON,0.00011652285,1,university
ORGANIZATION,university,COMMON,0.00011651509,1,university
OTHER,bail money,COMMON,0.000115671864,1,bail money
OTHER,all,COMMON,0.000114962866,1,all
OTHER,all,COMMON,0.00011480104,1,all
LOCATION,Auditorium,PROPER,0.00011444393,1,Auditorium
OTHER,yield plan,COMMON,0.00011370856,1,yield plan
OTHER,plan,COMMON,0.000113706694,1,plan
PERSON,speaker,COMMON,0.00011370484,1,speaker
PERSON,speakers,COMMON,0.00011365916,1,speakers
OTHER,right,COMMON,0.00011364308,1,right
OTHER,issues,COMMON,0.00011290737,1,issues
OTHER,remarks,COMMON,0.0001113083,1,remarks
OTHER,badger,COMMON,0.000110813104,1,badger
OTHER,"12,040%",COMMON,0.00011070562,1,"12,040%"
OTHER,figures speech,COMMON,0.00011068105,1,figures speech
PERSON,Mr.,COMMON,0.000110656925,1,Mr.
OTHER,observation,COMMON,0.000110619585,1,observation
OTHER,explanation,COMMON,0.00011061765,1,explanation
OTHER,assumption,COMMON,0.00011060034,1,assumption
OTHER,relations bill,COMMON,0.00011058514,1,relations bill
OTHER,courses,COMMON,0.00010995932,1,courses
OTHER,proposal,COMMON,0.000109939305,1,proposal
LOCATION,courtroom,COMMON,0.000109830136,1,courtroom
OTHER,lot,COMMON,0.000109830136,1,lot
LOCATION,court,COMMON,0.000109830136,1,court
LOCATION,court,COMMON,0.00010982019,1,court
PERSON,faculty,COMMON,0.00010980378,1,faculty
OTHER,stage,COMMON,0.000109776316,1,stage
OTHER,impact,COMMON,0.00010922563,1,impact
OTHER,advance,COMMON,0.00010914378,1,advance
ORGANIZATION,OTC,PROPER,0.000107677486,2,"OTC, OTC"
LOCATION,offices,COMMON,0.00010759515,1,offices
OTHER,answer,COMMON,0.00010747387,1,answer
OTHER,recommendations,COMMON,0.00010658558,1,recommendations
OTHER,topic,COMMON,0.00010642344,1,topic
LOCATION,country,COMMON,0.000106378786,1,country
OTHER,violence,COMMON,0.00010580174,1,violence
PERSON,brother,COMMON,0.00010577827,1,brother
OTHER,p A system,COMMON,0.00010382612,1,p A system
ORGANIZATION,police,COMMON,0.00010381603,1,police
OTHER,contract,COMMON,0.00010375273,1,contract
PERSON,gentleman,COMMON,0.00010360794,1,gentleman
LOCATION,South,PROPER,0.000102876336,1,South
OTHER,thing,COMMON,0.00010287245,1,thing
OTHER,things,COMMON,0.00010278789,1,things
OTHER,thing,COMMON,0.00010267202,1,thing
ORGANIZATION,National Institute of Development Administration,PROPER,0.00010206859,1,National Institute of Development Administration
OTHER,deal support,COMMON,0.000102013,1,deal support
PERSON,audience,COMMON,0.000101390004,1,audience
OTHER,back,COMMON,0.00010135679,1,back
OTHER,back,COMMON,0.000101353675,1,back
OTHER,reports,COMMON,9.963362e-05,1,reports
OTHER,rights,COMMON,9.8435456e-05,1,rights
OTHER,answer,COMMON,9.8435325e-05,1,answer
OTHER,rights,COMMON,9.83729e-05,1,rights
OTHER,rights,COMMON,9.835355e-05,1,rights
OTHER,money,COMMON,9.784325e-05,1,money
OTHER,money,COMMON,9.784168e-05,1,money
ORGANIZATION,council,COMMON,9.7774675e-05,1,council
PERSON,Teo,PROPER,9.766251e-05,1,Teo
PERSON,et cetera,COMMON,9.73464e-05,1,et cetera
OTHER,economics,COMMON,9.734438e-05,1,economics
PERSON,soldiers,COMMON,9.734037e-05,1,soldiers
OTHER,Fallibility,COMMON,9.731072e-05,1,Fallibility
OTHER,fraternity,COMMON,9.726102e-05,1,fraternity
OTHER,boat,COMMON,9.725915e-05,1,boat
LOCATION,bush,COMMON,9.725542e-05,1,bush
OTHER,poles,COMMON,9.722598e-05,1,poles
OTHER,minimum,COMMON,9.721153e-05,1,minimum
OTHER,post,COMMON,9.717616e-05,1,post
OTHER,baloney,COMMON,9.7164026e-05,1,baloney
OTHER,history,COMMON,9.715201e-05,1,history
OTHER,tenure,COMMON,9.714861e-05,1,tenure
OTHER,relevance,COMMON,9.7131706e-05,1,relevance
PERSON,knauer,COMMON,9.711174e-05,1,knauer
OTHER,Goal,COMMON,9.7100245e-05,1,Goal
ORGANIZATION,institution,COMMON,9.709464e-05,1,institution
OTHER,education,COMMON,9.655753e-05,1,education
OTHER,education,COMMON,9.6549586e-05,1,education
OTHER,signs,COMMON,9.6549586e-05,1,signs
