type,text,proper_or_common,salience,num_mentions,mentions
WORK_OF_ART,comments,COMMON,9.876422e-05,1,comments
OTHER,class,COMMON,9.865694e-05,1,class
OTHER,class,COMMON,9.8654615e-05,1,class
OTHER,class,COMMON,9.865229e-05,1,class
OTHER,class,COMMON,9.860446e-05,1,class
OTHER,class,COMMON,9.856709e-05,1,class
ORGANIZATION,student government,COMMON,9.8472905e-05,1,student government
OTHER,action,COMMON,9.818429e-05,1,action
OTHER,point,COMMON,9.7814605e-05,1,point
LOCATION,Sutton,PROPER,9.762622e-05,1,Sutton
EVENT,council meeting,COMMON,9.756045e-05,1,council meeting
EVENT,campus meeting,COMMON,9.75571e-05,1,campus meeting
OTHER,answer,COMMON,9.712886e-05,1,answer
EVENT,alumni meeting,COMMON,9.68755e-05,1,alumni meeting
PERSON,construction guys,COMMON,9.658383e-05,1,construction guys
ORGANIZATION,school,COMMON,9.5837975e-05,1,school
ORGANIZATION,school,COMMON,9.5837975e-05,1,school
LOCATION,country,COMMON,9.582776e-05,1,country
ORGANIZATION,faculty council,COMMON,9.579515e-05,1,faculty council
OTHER,question,COMMON,9.5738185e-05,1,question
ORGANIZATION,school,COMMON,9.570246e-05,1,school
PERSON,president,COMMON,9.55656e-05,1,president
OTHER,participation,COMMON,9.554842e-05,1,participation
OTHER,parts,COMMON,9.554519e-05,1,parts
PERSON,president,COMMON,9.551113e-05,1,president
OTHER,all,COMMON,9.50383e-05,1,all
OTHER,all,COMMON,9.502529e-05,1,all
OTHER,part,COMMON,9.490884e-05,1,part
PERSON,everyone,COMMON,9.4377465e-05,1,everyone
PERSON,Everyone,COMMON,9.4373245e-05,1,Everyone
OTHER,questions,COMMON,9.429889e-05,1,questions
OTHER,context,COMMON,9.426646e-05,1,context
ORGANIZATION,university,COMMON,9.4244926e-05,1,university
ORGANIZATION,university,COMMON,9.417741e-05,1,university
OTHER,containment,COMMON,9.41682e-05,1,containment
OTHER,contract,COMMON,9.410129e-05,1,contract
OTHER,issue,COMMON,9.408415e-05,1,issue
OTHER,mic,COMMON,9.388883e-05,1,mic
OTHER,anything,COMMON,9.3786344e-05,1,anything
OTHER,picket lines,COMMON,9.356988e-05,1,picket lines
PERSON,gentleman,COMMON,9.350887e-05,1,gentleman
OTHER,picket lines,COMMON,9.323457e-05,1,picket lines
OTHER,lines,COMMON,9.323198e-05,1,lines
PERSON,individual,COMMON,9.283481e-05,1,individual
PERSON,crowd,COMMON,9.28122e-05,1,crowd
OTHER,alternatives,COMMON,9.2729366e-05,1,alternatives
OTHER,recommendation,COMMON,9.2658156e-05,1,recommendation
ORGANIZATION,administration,COMMON,9.2648275e-05,1,administration
OTHER,arts,COMMON,9.26367e-05,1,arts
OTHER,accordance,COMMON,9.2622744e-05,1,accordance
OTHER,recommendation,COMMON,9.2621536e-05,1,recommendation
OTHER,strike lines,COMMON,9.2521324e-05,1,strike lines
OTHER,line,COMMON,9.2510134e-05,1,line
OTHER,faculty council resolution,COMMON,9.247325e-05,1,faculty council resolution
EVENT,talk,COMMON,9.22915e-05,1,talk
OTHER,rights,COMMON,9.2213566e-05,2,"rights, rights"
PERSON,rest,COMMON,9.2111804e-05,1,rest
PERSON,faculty member,COMMON,9.122895e-05,1,faculty member
OTHER,picketing,COMMON,9.1168054e-05,1,picketing
OTHER,science,COMMON,9.115404e-05,1,science
OTHER,ROTC,COMMON,9.11211e-05,1,ROTC
OTHER,science,COMMON,9.1110334e-05,1,science
OTHER,statements,COMMON,9.089285e-05,1,statements
PERSON,thousands,COMMON,9.0668516e-05,1,thousands
LOCATION,auditorium,COMMON,9.053377e-05,1,auditorium
PERSON,audience,COMMON,9.052888e-05,1,audience
PERSON,AUDIENCE,COMMON,9.047531e-05,1,AUDIENCE
PERSON,AUDIENCE,COMMON,9.047299e-05,1,AUDIENCE
PERSON,AUDIENCE,COMMON,9.045459e-05,1,AUDIENCE
PERSON,AUDIENCE,COMMON,9.0446636e-05,1,AUDIENCE
PERSON,AUDIENCE,COMMON,9.044211e-05,1,AUDIENCE
PERSON,picketers,COMMON,9.029079e-05,1,picketers
PERSON,picketer,COMMON,9.0287336e-05,1,picketer
OTHER,picket lines,COMMON,9.02129e-05,1,picket lines
OTHER,relations,COMMON,8.963579e-05,1,relations
OTHER,relations,COMMON,8.963188e-05,1,relations
OTHER,relations,COMMON,8.963188e-05,1,relations
OTHER,feelings,COMMON,8.960215e-05,1,feelings
OTHER,politics,COMMON,8.956202e-05,1,politics
OTHER,policy,COMMON,8.946655e-05,1,policy
OTHER,policy,COMMON,8.943947e-05,1,policy
OTHER,function,COMMON,8.934903e-05,1,function
OTHER,floor microphones,COMMON,8.919921e-05,1,floor microphones
OTHER,civil law,COMMON,8.906229e-05,1,civil law
PERSON,instructor,COMMON,8.892886e-05,1,instructor
OTHER,pronouns,COMMON,8.8924666e-05,1,pronouns
OTHER,point,COMMON,8.880711e-05,1,point
OTHER,point,COMMON,8.879929e-05,1,point
OTHER,courses,COMMON,8.879929e-05,1,courses
OTHER,divisions,COMMON,8.8791516e-05,1,divisions
OTHER,funds,COMMON,8.878637e-05,1,funds
OTHER,funds,COMMON,8.8778695e-05,1,funds
ORGANIZATION,institution,COMMON,8.876351e-05,1,institution
OTHER,point,COMMON,8.873866e-05,1,point
EVENT,strike,COMMON,8.837731e-05,1,strike
OTHER,fund,COMMON,8.8217865e-05,1,fund
OTHER,money,COMMON,8.8217865e-05,1,money
EVENT,strike,COMMON,8.815784e-05,1,strike
OTHER,penalties,COMMON,8.8027526e-05,1,penalties
OTHER,action,COMMON,8.8022716e-05,1,action
OTHER,kinds,COMMON,8.786655e-05,1,kinds
OTHER,threats,COMMON,8.743968e-05,1,threats
OTHER,part,COMMON,8.736378e-05,1,part
OTHER,part,COMMON,8.7326094e-05,1,part
OTHER,strings,COMMON,8.6925e-05,1,strings
OTHER,matter,COMMON,8.661843e-05,1,matter
OTHER,matter,COMMON,8.651974e-05,1,matter
OTHER,One,COMMON,8.6503176e-05,1,One
OTHER,one,COMMON,8.6503176e-05,1,one
OTHER,responsibility,COMMON,8.643222e-05,1,responsibility
PERSON,officers,COMMON,8.6429514e-05,1,officers
OTHER,consideration,COMMON,8.638197e-05,1,consideration
OTHER,arts,COMMON,8.6364045e-05,1,arts
OTHER,foundation office,COMMON,8.632175e-05,1,foundation office
OTHER,response,COMMON,8.630722e-05,1,response
OTHER,issue,COMMON,8.630489e-05,1,issue
OTHER,issue,COMMON,8.63035e-05,1,issue
OTHER,issue,COMMON,8.629795e-05,1,issue
OTHER,stand,COMMON,8.613997e-05,1,stand
OTHER,stand,COMMON,8.613563e-05,1,stand
PERSON,Um-- HARRY PRATTER,PROPER,8.608509e-05,1,Um-- HARRY PRATTER
OTHER,truth,COMMON,8.5811844e-05,1,truth
OTHER,office,COMMON,8.577371e-05,1,office
OTHER,education,COMMON,8.56907e-05,1,education
ORGANIZATION,law school,COMMON,8.555327e-05,1,law school
PERSON,gentleman,COMMON,8.53106e-05,1,gentleman
OTHER,issue,COMMON,8.511066e-05,1,issue
LOCATION,stand,COMMON,8.507689e-05,1,stand
OTHER,direction,COMMON,8.459737e-05,1,direction
OTHER,salaries,COMMON,8.4525e-05,1,salaries
OTHER,percentage,COMMON,8.447057e-05,1,percentage
OTHER,percentage,COMMON,8.447057e-05,1,percentage
OTHER,question,COMMON,8.439579e-05,1,question
OTHER,paper,COMMON,8.4299994e-05,1,paper
OTHER,things,COMMON,8.4229745e-05,1,things
OTHER,notes,COMMON,8.422428e-05,1,notes
OTHER,property damages,COMMON,8.421908e-05,1,property damages
EVENT,death,COMMON,8.421908e-05,1,death
OTHER,responses,COMMON,8.4209365e-05,1,responses
OTHER,Salaries,COMMON,8.419854e-05,1,Salaries
WORK_OF_ART,section,COMMON,8.412973e-05,1,section
OTHER,things,COMMON,8.412597e-05,1,things
OTHER,comments,COMMON,8.40126e-05,1,comments
OTHER,fact,COMMON,8.391875e-05,1,fact
OTHER,violence,COMMON,8.383386e-05,1,violence
OTHER,ROTC credit,COMMON,8.377267e-05,1,ROTC credit
OTHER,credit,COMMON,8.377267e-05,1,credit
OTHER,credit,COMMON,8.376773e-05,1,credit
OTHER,credit,COMMON,8.376037e-05,1,credit
ORGANIZATION,foundation,COMMON,8.37386e-05,1,foundation
OTHER,foundation,COMMON,8.373382e-05,1,foundation
ORGANIZATION,foundation,COMMON,8.3731444e-05,1,foundation
ORGANIZATION,foundation,COMMON,8.372907e-05,1,foundation
EVENT,war,COMMON,8.3382954e-05,1,war
OTHER,violence,COMMON,8.336929e-05,1,violence
OTHER,fact,COMMON,8.3351355e-05,1,fact
PERSON,member,COMMON,8.32765e-05,1,member
OTHER,Sciences,COMMON,8.326746e-05,1,Sciences
EVENT,strike,COMMON,8.300033e-05,1,strike
PERSON,chancellor,COMMON,8.260939e-05,1,chancellor
PERSON,chancellor,COMMON,8.260518e-05,1,chancellor
PERSON,chancellor,COMMON,8.258852e-05,1,chancellor
PERSON,gentleman,COMMON,8.245506e-05,1,gentleman
EVENT,campaign,COMMON,8.243087e-05,1,campaign
OTHER,campaign,COMMON,8.243087e-05,1,campaign
OTHER,lead,COMMON,8.211114e-05,1,lead
PERSON,man,COMMON,8.135959e-05,1,man
OTHER,court,COMMON,8.130735e-05,1,court
OTHER,fund,COMMON,8.128521e-05,1,fund
PERSON,speakers,COMMON,8.1281236e-05,1,speakers
OTHER,point,COMMON,8.121417e-05,1,point
PERSON,speakers,COMMON,8.120679e-05,1,speakers
OTHER,division,COMMON,8.116186e-05,1,division
ORGANIZATION,division,COMMON,8.116186e-05,1,division
PERSON,students,COMMON,8.111674e-05,1,students
PERSON,students,COMMON,8.109421e-05,1,students
OTHER,property,COMMON,8.1034676e-05,1,property
PERSON,students,COMMON,8.09877e-05,1,students
OTHER,proposals,COMMON,8.097889e-05,1,proposals
OTHER,college,COMMON,8.097654e-05,1,college
OTHER,college,COMMON,8.097654e-05,1,college
OTHER,stage,COMMON,8.095789e-05,1,stage
OTHER,student demands,COMMON,8.092834e-05,1,student demands
OTHER,much,COMMON,8.0512895e-05,1,much
OTHER,stage,COMMON,8.048001e-05,1,stage
OTHER,demand,COMMON,8.045337e-05,1,demand
OTHER,demands,COMMON,8.045337e-05,1,demands
PERSON,everybody,COMMON,8.034342e-05,1,everybody
OTHER,answers,COMMON,8.031425e-05,1,answers
PERSON,people,COMMON,8.022183e-05,1,people
PERSON,people,COMMON,8.020865e-05,1,people
PERSON,people,COMMON,8.02043e-05,1,people
PERSON,people,COMMON,8.019996e-05,1,people
OTHER,backlash,COMMON,8.00476e-05,1,backlash
OTHER,recommendation,COMMON,8.001607e-05,1,recommendation
ORGANIZATION,university,COMMON,7.9367215e-05,1,university
OTHER,number,COMMON,7.9061116e-05,1,number
PERSON,faculty member,COMMON,7.903114e-05,1,faculty member
OTHER,education,COMMON,7.902278e-05,1,education
OTHER,Arts,COMMON,7.892973e-05,1,Arts
PERSON,one,COMMON,7.883798e-05,1,one
EVENT,announcement,COMMON,7.835642e-05,1,announcement
OTHER,microphone,COMMON,7.830005e-05,1,microphone
PERSON,people,COMMON,7.824627e-05,1,people
OTHER,name,COMMON,7.8220044e-05,1,name
OTHER,grades,COMMON,7.812298e-05,1,grades
OTHER,name,COMMON,7.7602665e-05,1,name
WORK_OF_ART,statement,COMMON,7.756368e-05,1,statement
OTHER,view,COMMON,7.755821e-05,1,view
OTHER,student body,COMMON,7.7504505e-05,1,student body
ORGANIZATION,student body,COMMON,7.7497076e-05,1,student body
LOCATION,balcony,COMMON,7.744808e-05,1,balcony
OTHER,power,COMMON,7.7412216e-05,1,power
OTHER,way,COMMON,7.6769684e-05,1,way
OTHER,way,COMMON,7.6759345e-05,1,way
EVENT,war,COMMON,7.667115e-05,1,war
OTHER,Silent majority,COMMON,7.6632685e-05,1,Silent majority
OTHER,court order violation,COMMON,7.661491e-05,1,court order violation
OTHER,fact,COMMON,7.65719e-05,1,fact
OTHER,question,COMMON,7.6514916e-05,1,question
OTHER,question,COMMON,7.6505305e-05,1,question
OTHER,question,COMMON,7.647808e-05,1,question
OTHER,questions,COMMON,7.647705e-05,1,questions
OTHER,question,COMMON,7.641911e-05,1,question
ORGANIZATION,government,COMMON,7.641747e-05,1,government
EVENT,session,COMMON,7.640475e-05,1,session
OTHER,opportunity,COMMON,7.612874e-05,1,opportunity
OTHER,way,COMMON,7.582169e-05,1,way
EVENT,workshops,COMMON,7.57085e-05,1,workshops
OTHER,matter,COMMON,7.570052e-05,1,matter
OTHER,question,COMMON,7.5556214e-05,1,question
OTHER,accounting,COMMON,7.5118944e-05,1,accounting
OTHER,Democracy,COMMON,7.508087e-05,1,Democracy
EVENT,law school meeting,COMMON,7.502938e-05,1,law school meeting
OTHER,second,COMMON,7.4765856e-05,1,second
OTHER,exams,COMMON,7.463228e-05,1,exams
OTHER,exams,COMMON,7.4626296e-05,1,exams
OTHER,fees,COMMON,7.4430136e-05,1,fees
OTHER,hand,COMMON,7.4392716e-05,1,hand
OTHER,attitude,COMMON,7.434977e-05,1,attitude
PERSON,staff,COMMON,7.434977e-05,1,staff
EVENT,withdrawal,COMMON,7.43359e-05,1,withdrawal
OTHER,cheer,COMMON,7.43359e-05,1,cheer
OTHER,masse,COMMON,7.43359e-05,1,masse
OTHER,censure,COMMON,7.4308766e-05,1,censure
OTHER,behalf,COMMON,7.4308766e-05,1,behalf
OTHER,repudiation,COMMON,7.4308766e-05,1,repudiation
OTHER,learning,COMMON,7.4282434e-05,1,learning
OTHER,second,COMMON,7.426712e-05,1,second
OTHER,campus complicity,COMMON,7.426317e-05,1,campus complicity
OTHER,information,COMMON,7.426317e-05,1,information
WORK_OF_ART,DALE PRYWELLER: ?) Ike,PROPER,7.4257914e-05,1,DALE PRYWELLER: ?] Ike
PERSON,investigators,COMMON,7.423195e-05,1,investigators
PERSON,everyone,COMMON,7.422451e-05,1,everyone
OTHER,message,COMMON,7.4219766e-05,1,message
OTHER,money back stage,COMMON,7.413451e-05,1,money back stage
OTHER,front,COMMON,7.412418e-05,1,front
OTHER,anything,COMMON,7.410052e-05,1,anything
PERSON,demonstrator,COMMON,7.4072865e-05,1,demonstrator
OTHER,nature,COMMON,7.4069525e-05,1,nature
OTHER,backlash,COMMON,7.405267e-05,1,backlash
OTHER,backlash,COMMON,7.404109e-05,1,backlash
PERSON,witness,COMMON,7.403434e-05,1,witness
OTHER,touch,COMMON,7.403434e-05,1,touch
OTHER,invitation,COMMON,7.402454e-05,1,invitation
ORGANIZATION,College,COMMON,7.4016774e-05,1,College
OTHER,correction,COMMON,7.399575e-05,1,correction
OTHER,addition,COMMON,7.399575e-05,1,addition
OTHER,harm,COMMON,7.396328e-05,1,harm
PERSON,militant,COMMON,7.38932e-05,1,militant
OTHER,policy commitment,COMMON,7.389241e-05,1,policy commitment
ORGANIZATION,IU Foundation,PROPER,7.345222e-05,1,IU Foundation
ORGANIZATION,IU Foundations,PROPER,7.344595e-05,1,IU Foundations
OTHER,conduct,COMMON,7.2859104e-05,1,conduct
OTHER,answer,COMMON,7.275853e-05,1,answer
OTHER,mic,COMMON,7.243485e-05,1,mic
OTHER,choice,COMMON,7.2213756e-05,1,choice
PERSON,couple,COMMON,7.211167e-05,1,couple
OTHER,kind,COMMON,7.175743e-05,1,kind
OTHER,issue,COMMON,7.175233e-05,1,issue
OTHER,issues,COMMON,7.174999e-05,1,issues
OTHER,issue,COMMON,7.174999e-05,1,issue
OTHER,issue,COMMON,7.174073e-05,1,issue
OTHER,issue,COMMON,7.173156e-05,1,issue
LOCATION,country,COMMON,7.165729e-05,1,country
ORGANIZATION,faculty council,COMMON,7.162947e-05,1,faculty council
OTHER,issue,COMMON,7.162947e-05,1,issue
OTHER,issue,COMMON,7.162744e-05,1,issue
OTHER,principles,COMMON,7.148073e-05,1,principles
ORGANIZATION,student body,COMMON,7.144823e-05,1,student body
OTHER,way,COMMON,7.129097e-05,1,way
OTHER,view,COMMON,7.129077e-05,1,view
LOCATION,home,COMMON,7.1249364e-05,1,home
EVENT,protest,COMMON,7.1249364e-05,1,protest
EVENT,examination,COMMON,7.1230286e-05,1,examination
OTHER,matter,COMMON,7.120016e-05,1,matter
OTHER,reason,COMMON,7.1177674e-05,1,reason
OTHER,program,COMMON,7.112389e-05,1,program
LOCATION,town,COMMON,7.079151e-05,1,town
LOCATION,home,COMMON,7.0728296e-05,1,home
OTHER,policies,COMMON,7.069771e-05,1,policies
OTHER,terms,COMMON,7.064304e-05,1,terms
OTHER,terms,COMMON,7.06398e-05,1,terms
PERSON,man,COMMON,7.063209e-05,1,man
OTHER,microphone,COMMON,7.057742e-05,1,microphone
LOCATION,Southeast Asia,PROPER,7.0518494e-05,2,"Southeast Asia, Southeast Asia"
EVENT,session,COMMON,7.048521e-05,1,session
OTHER,possibility,COMMON,7.0337046e-05,1,possibility
PERSON,anybody,COMMON,7.009404e-05,1,anybody
LOCATION,Facilities,COMMON,7.0046844e-05,1,Facilities
OTHER,Mike,PROPER,7.002042e-05,1,Mike
OTHER,lines,COMMON,6.963818e-05,1,lines
WORK_OF_ART,books,COMMON,6.9381014e-05,1,books
PERSON,Mr.,COMMON,6.9302296e-05,1,Mr.
PERSON,assistant professor,COMMON,6.929094e-05,1,assistant professor
OTHER,"9,000",COMMON,6.889896e-05,1,"9,000"
OTHER,obligation,COMMON,6.846624e-05,1,obligation
OTHER,words,COMMON,6.841342e-05,1,words
PERSON,anybody,COMMON,6.8282854e-05,1,anybody
ORGANIZATION,Student Body,PROPER,6.814872e-05,1,Student Body
PERSON,chairmen,COMMON,6.801068e-05,1,chairmen
OTHER,end quote,COMMON,6.7981724e-05,1,end quote
PERSON,Keith,PROPER,6.7673434e-05,1,Keith
OTHER,obligation,COMMON,6.762448e-05,1,obligation
OTHER,support,COMMON,6.726474e-05,1,support
OTHER,attention,COMMON,6.7208246e-05,1,attention
LOCATION,places,COMMON,6.719248e-05,1,places
OTHER,action,COMMON,6.713374e-05,1,action
OTHER,mic,COMMON,6.712815e-05,1,mic
OTHER,ROTC work,COMMON,6.712404e-05,1,ROTC work
PERSON,Everybody,COMMON,6.68435e-05,1,Everybody
OTHER,support,COMMON,6.6787354e-05,1,support
OTHER,problems,COMMON,6.678367e-05,1,problems
PERSON,President,COMMON,6.676576e-05,1,President
PERSON,president,COMMON,6.6704306e-05,1,president
PERSON,vice president,COMMON,6.6704306e-05,1,vice president
PERSON,vice president,COMMON,6.669392e-05,1,vice president
EVENT,election,COMMON,6.6621134e-05,1,election
PERSON,no one,COMMON,6.661217e-05,1,no one
OTHER,floor,COMMON,6.6585846e-05,1,floor
LOCATION,floor,COMMON,6.657726e-05,1,floor
OTHER,bit,COMMON,6.652756e-05,1,bit
EVENT,strike,COMMON,6.6354616e-05,1,strike
EVENT,strike,COMMON,6.635188e-05,1,strike
EVENT,strike,COMMON,6.6349145e-05,1,strike
OTHER,access,COMMON,6.628824e-05,1,access
PERSON,alumni,COMMON,6.621978e-05,1,alumni
OTHER,opportunity,COMMON,6.588019e-05,1,opportunity
ORGANIZATION,university,COMMON,6.584706e-05,1,university
OTHER,something,COMMON,6.579229e-05,1,something
OTHER,credit,COMMON,6.550823e-05,1,credit
OTHER,step,COMMON,6.537702e-05,1,step
OTHER,part,COMMON,6.535032e-05,1,part
OTHER,exams,COMMON,6.517347e-05,1,exams
OTHER,reasons,COMMON,6.5171735e-05,1,reasons
OTHER,bond,COMMON,6.513109e-05,1,bond
OTHER,bonds,COMMON,6.5119624e-05,1,bonds
OTHER,teach,COMMON,6.510192e-05,1,teach
OTHER,microphone,COMMON,6.502323e-05,1,microphone
OTHER,referendum,COMMON,6.502179e-05,1,referendum
OTHER,means,COMMON,6.4798725e-05,1,means
OTHER,lot,COMMON,6.43431e-05,1,lot
OTHER,lot,COMMON,6.4300366e-05,1,lot
PERSON,someone,COMMON,6.402881e-05,1,someone
OTHER,picket line,COMMON,6.3962456e-05,1,picket line
PERSON,gentlemen,COMMON,6.3913845e-05,1,gentlemen
PERSON,gentleman,COMMON,6.3910156e-05,1,gentleman
LOCATION,state,COMMON,6.353905e-05,1,state
OTHER,something,COMMON,6.329655e-05,1,something
OTHER,mic,COMMON,6.3073414e-05,1,mic
PERSON,faculty,COMMON,6.305849e-05,1,faculty
OTHER,chance,COMMON,6.29026e-05,1,chance
OTHER,jobs,COMMON,6.278956e-05,1,jobs
OTHER,repression,COMMON,6.264853e-05,1,repression
OTHER,accordance,COMMON,6.257715e-05,1,accordance
OTHER,penalties,COMMON,6.25729e-05,1,penalties
OTHER,faculty council resolution,COMMON,6.257078e-05,1,faculty council resolution
OTHER,deal,COMMON,6.253773e-05,1,deal
PERSON,faculty member,COMMON,6.2536885e-05,1,faculty member
PERSON,faculty member,COMMON,6.252427e-05,1,faculty member
PERSON,faculty member,COMMON,6.252427e-05,1,faculty member
ORGANIZATION,police,COMMON,6.250439e-05,1,police
PERSON,police,COMMON,6.250439e-05,1,police
OTHER,position,COMMON,6.24945e-05,1,position
PERSON,state policemen,COMMON,6.2477244e-05,1,state policemen
ORGANIZATION,state police,COMMON,6.247567e-05,1,state police
OTHER,state police,COMMON,6.247333e-05,1,state police
PERSON,member,COMMON,6.2398714e-05,1,member
OTHER,move,COMMON,6.2140905e-05,1,move
EVENT,move,COMMON,6.212798e-05,1,move
OTHER,minds,COMMON,6.2023486e-05,1,minds
OTHER,presence,COMMON,6.185598e-05,1,presence
OTHER,assurance,COMMON,6.1744686e-05,1,assurance
OTHER,guts,COMMON,6.1536215e-05,1,guts
OTHER,majority rule,COMMON,6.149189e-05,1,majority rule
LOCATION,south,COMMON,6.149189e-05,1,south
OTHER,business,COMMON,6.148688e-05,1,business
PERSON,others,COMMON,6.1475315e-05,1,others
OTHER,step,COMMON,6.147205e-05,1,step
OTHER,step,COMMON,6.147205e-05,1,step
PERSON,judge,COMMON,6.142616e-05,1,judge
OTHER,head,COMMON,6.141097e-05,1,head
OTHER,dissent,COMMON,6.140797e-05,1,dissent
EVENT,workshops,COMMON,6.140349e-05,1,workshops
OTHER,dissent,COMMON,6.1332525e-05,1,dissent
ORGANIZATION,panel,COMMON,6.12135e-05,1,panel
OTHER,calling,COMMON,6.12111e-05,1,calling
OTHER,answer,COMMON,6.120988e-05,1,answer
PERSON,administrators,COMMON,6.116224e-05,1,administrators
OTHER,alternatives,COMMON,6.1037936e-05,1,alternatives
ORGANIZATION,institution,COMMON,6.095416e-05,1,institution
ORGANIZATION,institution,COMMON,6.0941868e-05,1,institution
PERSON,man,COMMON,6.0933788e-05,1,man
PERSON,man,COMMON,6.086476e-05,1,man
ORGANIZATION,institution,COMMON,6.0852955e-05,1,institution
OTHER,courses,COMMON,6.082294e-05,1,courses
ORGANIZATION,university,COMMON,6.071682e-05,1,university
OTHER,rest,COMMON,6.0664555e-05,1,rest
OTHER,anything,COMMON,6.037788e-05,1,anything
OTHER,premise,COMMON,6.0330778e-05,1,premise
OTHER,incomplete,COMMON,6.0270493e-05,1,incomplete
OTHER,something,COMMON,6.025511e-05,1,something
PERSON,moderator,COMMON,6.0063892e-05,1,moderator
OTHER,credit,COMMON,5.9997084e-05,1,credit
OTHER,offing,COMMON,5.9179747e-05,1,offing
OTHER,thing,COMMON,5.882211e-05,1,thing
OTHER,thing,COMMON,5.882211e-05,1,thing
OTHER,thing,COMMON,5.8819645e-05,1,thing
OTHER,thing,COMMON,5.8779795e-05,1,thing
OTHER,purposes,COMMON,5.8634378e-05,1,purposes
OTHER,stand,COMMON,5.861979e-05,1,stand
EVENT,campaigns,COMMON,5.7654426e-05,1,campaigns
LOCATION,campus,COMMON,5.7604753e-05,1,campus
LOCATION,campus,COMMON,5.7604753e-05,1,campus
LOCATION,campus,COMMON,5.7601763e-05,1,campus
LOCATION,campus,COMMON,5.7601017e-05,1,campus
PERSON,chancellor,COMMON,5.7598045e-05,1,chancellor
WORK_OF_ART,letter,COMMON,5.7577694e-05,1,letter
LOCATION,campus,COMMON,5.756684e-05,1,campus
EVENT,war,COMMON,5.745995e-05,1,war
EVENT,war,COMMON,5.7404035e-05,1,war
EVENT,ground war,COMMON,5.7403184e-05,1,ground war
EVENT,war,COMMON,5.738635e-05,1,war
OTHER,minority,COMMON,5.7249228e-05,1,minority
OTHER,expense,COMMON,5.7235357e-05,1,expense
OTHER,alternative,COMMON,5.723231e-05,1,alternative
ORGANIZATION,department,COMMON,5.7204026e-05,1,department
OTHER,bail,COMMON,5.7199664e-05,1,bail
OTHER,mind,COMMON,5.718107e-05,1,mind
PERSON,servicemen,COMMON,5.7172652e-05,1,servicemen
OTHER,repression,COMMON,5.717126e-05,1,repression
OTHER,mind,COMMON,5.7160214e-05,1,mind
OTHER,speaker finish,COMMON,5.713996e-05,1,speaker finish
OTHER,minority,COMMON,5.7138634e-05,1,minority
OTHER,agreement,COMMON,5.713658e-05,1,agreement
OTHER,speaker finish,COMMON,5.713466e-05,1,speaker finish
CONSUMER_GOOD,shirt,COMMON,5.7130193e-05,1,shirt
OTHER,invasion,COMMON,5.711344e-05,1,invasion
PERSON,expert,COMMON,5.7112567e-05,1,expert
OTHER,feelings,COMMON,5.710747e-05,1,feelings
OTHER,invasion,COMMON,5.710317e-05,1,invasion
OTHER,options,COMMON,5.706355e-05,1,options
OTHER,grading practices,COMMON,5.7040816e-05,1,grading practices
OTHER,nonviolence,COMMON,5.7035246e-05,1,nonviolence
OTHER,nonviolence,COMMON,5.70334e-05,1,nonviolence
OTHER,situations,COMMON,5.7009835e-05,1,situations
OTHER,doorways,COMMON,5.700274e-05,1,doorways
OTHER,form,COMMON,5.700274e-05,1,form
LOCATION,mine,COMMON,5.6999223e-05,1,mine
PERSON,AUDIENCE,COMMON,5.6940633e-05,1,AUDIENCE
OTHER,title,COMMON,5.691971e-05,1,title
OTHER,title,COMMON,5.691971e-05,1,title
OTHER,second,COMMON,5.6918147e-05,1,second
OTHER,copy,COMMON,5.6916586e-05,1,copy
OTHER,copy,COMMON,5.6916586e-05,1,copy
OTHER,edge,COMMON,5.6698766e-05,1,edge
LOCATION,field,COMMON,5.6665584e-05,1,field
PERSON,friends,COMMON,5.6648136e-05,1,friends
OTHER,con,COMMON,5.6622768e-05,1,con
LOCATION,edge,COMMON,5.6609064e-05,1,edge
OTHER,doors,COMMON,5.6501292e-05,1,doors
OTHER,scabs,COMMON,5.648524e-05,1,scabs
EVENT,reciprocation,COMMON,5.6472873e-05,1,reciprocation
OTHER,answer,COMMON,5.6138015e-05,1,answer
OTHER,education,COMMON,5.5588887e-05,1,education
OTHER,plane,COMMON,5.5586388e-05,1,plane
OTHER,back,COMMON,5.5549874e-05,1,back
OTHER,back,COMMON,5.5523727e-05,1,back
OTHER,rights,COMMON,5.5086264e-05,1,rights
WORK_OF_ART,television report,COMMON,5.5075372e-05,1,television report
OTHER,lives,COMMON,5.4946137e-05,1,lives
OTHER,programs,COMMON,5.480498e-05,1,programs
OTHER,assumption,COMMON,5.4751832e-05,1,assumption
OTHER,question,COMMON,5.4359167e-05,1,question
PERSON,Levy,PROPER,5.389601e-05,2,"Levy, Mr."
OTHER,microphone,COMMON,5.377977e-05,1,microphone
OTHER,lot,COMMON,5.3502972e-05,1,lot
PERSON,person,COMMON,5.345366e-05,1,person
OTHER,print,COMMON,5.3443277e-05,1,print
OTHER,views,COMMON,5.3436972e-05,1,views
WORK_OF_ART,documents,COMMON,5.3190557e-05,1,documents
OTHER,education,COMMON,5.292288e-05,1,education
OTHER,job,COMMON,5.277009e-05,1,job
LOCATION,jail,COMMON,5.216781e-05,1,jail
PERSON,brothers,COMMON,5.214307e-05,1,brothers
LOCATION,anywhere,COMMON,5.213294e-05,1,anywhere
OTHER,justification,COMMON,5.210347e-05,1,justification
EVENT,council discussion,COMMON,5.2070744e-05,1,council discussion
